designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,x,y,z
Gaia DR3 676689831406224128,676689831406224128,122.05352752241276,21.103488202414663,56.00835147843247,-296.69786383870905,-355.7148518695625,0.9879032,8.843625,1.6875434,79.315254,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3953.079,4.4885,-0.8196,17.857,0.0001,0.0,0.0,-0.09043260153136794,0.1444220068304041,0.0657633667451126
Gaia DR3 2904830113367963264,2904830113367963264,81.56270270243877,-32.50515745795846,55.98581713923642,245.53356327004963,-89.32219788866844,1.0501738,7.4225545,1.1479287,22.572117,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4791.3335,4.5344,-0.1876,17.8571,0.0,0.0,0.0,0.022601053835864023,0.1523676426855219,-0.0981504562994514
Gaia DR3 2050589430625453824,2050589430625453824,288.1237527690882,35.56394945542676,55.7829968235492,229.55507895914363,-133.70128390698792,1.1059613,11.0037565,2.3761463,-53.19852,VARIABLE,0,True,True,True,True,False,True,True,3410.388,4.6607,-0.532,17.8643,0.004,0.0027,0.0017,0.046199577221512994,-0.14114960300119037,0.10618719978368621
Gaia DR3 3868080055385587840,3868080055385587840,166.43248238954845,10.23281932588882,55.988218415765886,609.5385212838906,-703.359561191135,1.0632985,11.270958,2.479436,-57.342068,NOT_AVAILABLE,0,False,False,True,False,False,True,True,3159.0452,4.1953,-0.8798,17.8706,0.0,0.0,0.0,-0.17459474086243296,0.04213415224508633,0.032422589238347954
Gaia DR3 1385293808145621504,1385293808145621504,242.6021268117605,43.81632083726893,55.86571683862104,131.74474967100585,-297.02518604321324,1.8191345,6.39524,1.0020471,-13.933623,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5177.202,4.4185,0.1783,17.8885,0.0,0.0,0.0,-0.06053980754933476,-0.11680374012231441,0.12623400281249061
Gaia DR3 369092520004831232,369092520004831232,10.207364173636812,40.18419884311135,55.84122126550314,356.31823483004644,-669.2052602194763,1.0481493,7.0926743,1.1134615,-63.33204,NOT_AVAILABLE,0,True,True,False,True,False,True,True,4874.7036,4.4893,-0.0149,17.8925,0.0,0.0,0.0,0.1370579726565638,0.02467880828621541,0.11761977792334434
Gaia DR3 5296347755815266816,5296347755815266816,135.3814147473371,-65.44359973442191,55.76224879699593,-67.73164238631617,206.16747558328325,1.3342046,13.345376,3.1678753,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3042.8875,5.0432,-0.1142,17.8935,0.0003,0.0002,0.0001,-0.05392011429757049,0.05320696488648863,-0.16578983641533657
Gaia DR3 493650660400463488,493650660400463488,57.00583468052573,68.67400598097255,55.82544597930031,124.66470222152633,250.52813722262,0.96095115,8.772154,1.5946927,2.4385848,NOT_AVAILABLE,0,True,True,False,False,False,False,True,3975.3118,4.2753,-1.4998,17.8962,0.0,0.0,0.0,0.03609252924784585,0.05559001384175757,0.1697695053472087
Gaia DR3 2322574488107786624,2322574488107786624,6.111376981422521,-27.02639926481456,55.824275158485456,665.7548719573953,83.96357892036471,0.94400537,7.6292706,1.158145,3.045765,NOT_AVAILABLE,0,False,False,False,False,False,True,True,4759.745,4.557,-0.3636,17.9,0.0,0.0,0.0,0.16138976810987563,0.01728000383096572,-0.08279642912411575
Gaia DR3 5087043657197267200,5087043657197267200,56.71125691970994,-23.252076788991744,56.228101065104696,-159.91989296143683,-529.6464279832751,2.144125,4.1130624,0.59439325,7.828097,NOT_AVAILABLE,0,True,True,False,False,False,True,True,6483.9487,4.026,-0.5811,17.9003,0.0,0.0,0.0,0.09188309196909625,0.13993854673197262,-0.07193116271345577
Gaia DR3 1408029436569383296,1408029436569383296,254.42503416828447,47.36330765899741,55.71826050233643,-139.5752146579375,262.09344938628794,1.0103137,7.6223183,1.2025027,-7.3540106,VARIABLE,0,True,True,False,True,False,True,True,4738.4966,4.5744,0.1191,17.9064,0.0001,0.0001,0.0,-0.03312615727953501,-0.11884501793746476,0.133997371085246
Gaia DR3 6427244702486210816,6427244702486210816,301.396266053525,-67.32389294266508,55.76543555731051,845.2518423828997,-674.21301724364,0.99633956,5.915461,0.8211117,-10.759674,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5631.3403,4.353,-0.6188,17.9264,0.0,0.0,0.0,0.03654096810673133,-0.05987248931917575,-0.16787742893607227
Gaia DR3 1408029509584967168,1408029509584967168,254.4706217667203,47.36789357483239,55.75075260059889,-145.6694269361234,272.1730647940249,1.0309705,7.5214434,1.1745095,-6.8671803,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4736.827,4.5394,-0.1798,17.9319,0.0,0.0,0.0,-0.03298174739690207,-0.11869197745883386,0.13381668097048416
Gaia DR3 4188997606567280384,4188997606567280384,299.3314167165001,-12.570278242707582,55.82379393477465,-93.77390772611562,-514.9428587590523,1.1053973,8.729497,1.6312633,-11.274123,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3995.0083,4.5246,-0.5,17.9498,0.0006,0.0004,0.0002,0.08687629726961503,-0.15461303148591554,-0.03954562232201666
Gaia DR3 2410261949172008064,2410261949172008064,348.04627816713355,-14.106451747829636,55.778315056567166,-180.02114278432958,-697.6282866489295,1.0849826,11.772805,2.5912647,39.382053,NOT_AVAILABLE,0,False,False,True,False,False,True,True,3109.7698,4.3024,-0.8214,17.9761,0.0004,0.0003,0.0002,0.17215151368367115,-0.03644662864872473,-0.04422100307216187
Gaia DR3 819750862709551360,819750862709551360,145.85713451058854,42.68788925776642,55.57584357450871,35.78728413456852,-826.0524965850624,0.9570854,7.743525,1.3403096,-12.420588,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4503.621,4.5413,0.2903,17.9812,0.0001,0.0001,0.0,-0.11034942748729058,0.07483264152967538,0.12298132219953314
Gaia DR3 6270906415441316224,6270906415441316224,214.75195942793653,-25.81380529238654,55.59003779052883,-359.0368172376034,364.426103312269,1.0372918,5.7329264,0.69151926,-22.284346,NOT_AVAILABLE,0,False,False,False,False,False,True,True,6044.928,4.361,-1.2125,17.9841,0.0,0.0,0.0,-0.13413969187005112,-0.0930628106133327,-0.07897197151494627
Gaia DR3 646255212109355136,646255212109355136,143.18159659276424,26.98743347659765,55.32914983825047,-147.26027452437617,-246.5928823830895,0.9902865,6.813439,0.97417164,7.9977646,VARIABLE,0,True,True,False,True,False,True,True,5249.876,4.496,-0.0393,17.9979,0.0,0.0,0.0,-0.1292752526058001,0.09677502206812881,0.08223625190868822
Gaia DR3 4105057482987021184,4105057482987021184,281.2534905343685,-14.15148223686185,55.200183039726944,47.52812404349933,-85.94587167935717,1.1892325,12.202049,3.2493954,-23.675085,NOT_AVAILABLE,0,True,True,False,False,False,True,True,2986.928,4.5668,-0.0012,18.006,0.0011,0.0007,0.0005,0.034276231428751754,-0.1722634042674719,-0.044285626303172315
Gaia DR3 4276822089967374336,4276822089967374336,276.5683659924945,1.7738482466694985,55.31529678582793,-135.7552858909156,304.3720149173205,1.1652027,13.266508,3.160429,-56.67765,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3043.0747,5.0308,-0.0549,18.0166,0.0,0.0,0.0,0.02069795299038455,-0.179756372218697,0.0056037272184775834
Gaia DR3 3637468383496879104,3637468383496879104,204.72131158745523,-2.2634740111610667,55.39356878274306,-301.8184405408524,-77.35622024946606,1.2493474,11.120221,2.3390303,-31.744358,NOT_AVAILABLE,0,True,True,True,False,False,False,True,3427.9138,4.7001,-0.5801,18.0191,0.0023,0.0015,0.0009,-0.1642887413007074,-0.07563842699764545,-0.007148784199035279
Gaia DR3 6274832977622107264,6274832977622107264,210.69268639294623,-24.528814983299636,55.60547734736031,-363.9720579277244,374.2271452863373,1.1589813,11.15134,2.3204956,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3305.8203,4.1799,-1.3104,18.0367,0.0007,0.0005,0.0003,-0.1414647868451696,-0.08397122197312008,-0.07507134472567212
Gaia DR3 4883809068925124224,4883809068925124224,62.23165947039066,-31.48274631795056,55.32557256010124,-2.4002035301437274,-250.0332156776135,1.7728499,13.024272,3.1079998,6.374021,NOT_AVAILABLE,0,True,True,True,False,False,False,True,3034.4016,4.7032,-0.5852,18.0396,0.0021,0.0013,0.0009,0.07183482116493316,0.1364295369222632,-0.09442132353293997
Gaia DR3 2708839657453920256,2708839657453920256,335.0565229770535,6.72679864112854,55.38931104904864,284.6178904886404,280.8526536309954,1.205241,12.183735,2.5355263,-36.73831,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3235.8884,4.812,-0.4588,18.0488,0.0014,0.0009,0.0006,0.16272423689254392,-0.07568421223669937,0.021167261034316716
Gaia DR3 57739208163471744,57739208163471744,51.68738385482385,19.243802626944703,55.31418930984358,10.469963312313231,-160.22217176140984,1.582977,13.3060875,3.1503382,-34.305496,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3058.0464,5.0447,-0.12,18.062,0.0003,0.0002,0.0001,0.1056931451675557,0.13377016439361486,0.05951571000015655
Gaia DR3 2228253123642541696,2228253123642541696,346.66645474563546,71.72570810373884,55.40178576287712,1254.686779792775,439.1918771131585,1.0836433,10.839232,2.2699337,-20.255016,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3298.2178,4.0483,-1.3436,18.0691,0.0,0.0,0.0,0.055074541871936035,-0.013053121353446806,0.17140130698208145
Gaia DR3 4534214948839463040,4534214948839463040,282.9185149722373,24.458792373775765,55.14643126747743,-355.695877736668,-35.106164022805096,1.1555674,11.642372,2.526287,-63.011467,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3217.763,4.2801,-1.1306,18.0696,0.0008,0.0005,0.0003,0.036732116382850594,-0.16014302095101238,0.07473391818637118
Gaia DR3 4496383055821714816,4496383055821714816,269.59373567871177,12.760552335950688,55.34480047549871,334.6654729766358,-294.7814388322768,1.1112784,12.469026,2.6170855,21.302757,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3082.9297,4.4801,-0.8783,18.0722,0.0001,0.0001,0.0,-0.001248060741484304,-0.17601204657063466,0.0398625399018077
Gaia DR3 3837746380705638656,3837746380705638656,142.28906890382422,-2.7508697899163823,55.26762521593975,138.57932201308492,-17.3007167519049,1.104567,6.9486914,1.0393953,11.624675,VARIABLE,0,True,True,False,True,False,True,True,5021.763,4.4818,-0.1696,18.0901,0.0,0.0,0.0,-0.14246848461233738,0.11015558162162942,-0.008652964913368835
Gaia DR3 6013642341180098432,6013642341180098432,233.06765151878705,-35.351264008293,55.46118279257326,71.27439635713993,-85.65064118907294,1.5089436,12.440497,2.8197346,16.106228,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3009.1765,4.3757,-0.776,18.0927,0.0,0.0,0.0,-0.08834697372830479,-0.11752886473764183,-0.10430163617074655
Gaia DR3 3606183188877989376,3606183188877989376,207.0271694090675,-13.74439102207695,55.02841589863485,-687.9203489566318,-513.0139976522513,1.3190007,13.513359,3.1190882,-17.624935,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3058.9128,5.0833,-0.2577,18.0934,0.0,0.0,0.0,-0.15597811892363997,-0.07956801011217503,-0.042828691933405674
Gaia DR3 892215482207937152,892215482207937152,112.2581990027436,31.99462446626655,55.18570092795138,158.16949990082438,175.87292192312572,1.0572226,7.4511185,1.1264982,-4.3340325,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4814.082,4.5232,-0.4596,18.0957,0.0,0.0,0.0,-0.057900748626648756,0.14147051198389132,0.09549804447425693
Gaia DR3 4540061704989418240,4540061704989418240,259.0020312412429,11.05612679548223,55.01692136213047,-137.43474528232042,-347.455736828079,1.0683486,9.988781,2.1199865,-45.617912,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3624.0293,4.6543,-0.2258,18.1033,0.0021,0.0014,0.0009,-0.033732685494705435,-0.17357247535006837,0.03455010976191396
Gaia DR3 3903318372263850368,3903318372263850368,188.7509128903155,9.827071562345218,54.9739195459864,-449.1789205626415,-319.14955106133675,1.4384977,10.452762,2.2815294,32.85268,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3505.8984,4.6983,-0.1449,18.1061,0.0,0.0,0.0,-0.17542672755840347,-0.027003617123771858,0.030744720982269064
Gaia DR3 1462061709996744448,1462061709996744448,200.8847186546332,29.238599001019995,55.19309863758652,-457.2177924182999,238.18713839319437,1.5113319,9.195823,1.7998562,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3714.2341,4.3234,-0.912,18.1149,0.0,0.0,0.0,-0.1467869414346607,-0.05600762865574034,0.08794424555050441
Gaia DR3 1772187382746856320,1772187382746856320,326.1316036805559,14.771436702113272,55.14799955273645,231.1077674078021,-113.20011180930898,1.1603618,5.819592,0.7609072,-16.93806,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5851.937,4.3794,-0.4305,18.1263,0.0,0.0,0.0,0.14446608345367185,-0.09696155454717081,0.04587696011724721
Gaia DR3 3719665845564967552,3719665845564967552,203.38272561173463,8.587179450969051,55.12394141142045,-506.3645531587844,93.77065941200578,1.074316,7.636478,1.2369862,-6.347409,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4631.4644,4.5281,-0.1357,18.1298,0.0,0.0,0.0,-0.16327495189962643,-0.07059694374410226,0.026861679610654665
Gaia DR3 2564324345929277184,2564324345929277184,19.472269673905732,5.471111484456794,55.24816047250359,87.8131010306212,-634.1879464126924,1.1507359,10.203821,2.081727,-59.918358,VARIABLE,0,True,True,True,True,False,True,True,3386.2861,4.0967,-1.1117,18.1302,0.0,0.0,0.0,0.1688343115416098,0.05969542093879125,0.017152029550664527
Gaia DR3 1462061709995883136,1462061709995883136,200.8841905787304,29.2385865148712,55.20998508388942,-470.5353054293852,247.45988666894917,1.1722231,8.844668,1.7773948,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3905.417,4.3716,-1.0517,18.1361,0.0,0.0,0.0,-0.14661588988938132,-0.055940814654914,0.08784140986797782
Gaia DR3 6576809826100275456,6576809826100275456,319.392039084495,-44.742659717678805,55.41884932126856,9.075807274288785,108.85822465420348,1.0574836,13.202379,3.062418,-8.869752,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3031.9124,4.854,-0.5379,18.1534,0.0012,0.0007,0.0005,0.096881204347674,-0.08306058766584881,-0.12647159751037354
Gaia DR3 3812355328621651328,3812355328621651328,171.68560957308574,3.0139034277745487,55.00898217815488,-725.9628992321943,180.98031680069292,1.0374552,6.2983956,0.937201,4.1849303,NOT_AVAILABLE,0,False,False,False,False,False,True,True,5365.5444,4.3872,0.2581,18.155,0.0,0.0,0.0,-0.1775166853611562,0.025942419424834565,0.009445729762220549
Gaia DR3 1836834337140192128,1836834337140192128,302.6535147017145,28.20090626539941,54.96180121834234,130.8889182855886,-44.488901785563264,1.0818255,13.935087,3.4633713,-16.85324,NOT_AVAILABLE,0,True,True,False,False,False,True,True,2942.8386,5.0761,-0.0919,18.1688,0.0,0.0,0.0,0.08536081926920609,-0.13320073004249688,0.08483213740836341
Gaia DR3 5900432500841313920,5900432500841313920,227.73324902272088,-51.69293779799564,55.18648588324498,-337.2178387543471,63.82586310411939,1.0841529,11.973133,2.4532719,98.82537,VARIABLE,0,True,True,True,True,False,True,True,3158.2231,4.4111,-0.9156,18.1806,0.0004,0.0002,0.0001,-0.074794182614919,-0.08229361937100514,-0.14077346395669016
Gaia DR3 5736025550767699968,5736025550767699968,136.1678662750573,-12.323079533434694,54.75395972354961,90.488238147196,-681.1043080477433,1.0125389,13.940733,3.2660122,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3016.3447,5.1327,-0.3855,18.1829,0.0001,0.0001,0.0001,-0.12641485333391872,0.12136365671931706,-0.03828294574737744
Gaia DR3 1265976524286377856,1265976524286377856,222.5665811155293,23.91198355603319,54.95020867828627,144.39554871617003,31.66106355980958,0.9929563,5.729347,0.7586899,-2.6256073,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5872.434,4.3026,-0.2983,18.1872,0.0,0.0,0.0,-0.12074078862382388,-0.11089694327086524,0.07268943188119627
Gaia DR3 4879850208590379904,4879850208590379904,73.92557803274882,-28.56491862106159,54.91990365732818,187.89072694206777,-226.511884136142,0.9482782,7.7714148,1.2887378,5.9672847,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4548.9517,4.5416,0.0086,18.1933,0.0,0.0,0.0,0.04359587604209456,0.15129491979825752,-0.08571994010226289
Gaia DR3 6062166950467100032,6062166950467100032,198.5609508085928,-59.10391799181995,54.82467908671826,-248.67816613618476,-153.17614681185552,1.2284096,4.7883224,0.653831,-63.565937,NOT_AVAILABLE,0,True,True,False,False,False,True,True,6210.112,4.0298,-0.784,18.195,0.0,0.0,0.0,-0.08725709503755655,-0.029299067764846233,-0.15381943958560446
Gaia DR3 1141280704422528128,1141280704422528128,101.55652486903516,79.56212608725718,54.93795853293205,-99.16304484778604,-604.042255390708,0.98378754,5.3004165,0.6893873,15.295912,NOT_AVAILABLE,0,True,True,False,False,False,True,True,6105.6284,4.1922,-0.5909,18.1976,0.0,0.0,0.0,-0.006505065997737964,0.03181274253275541,0.17626431350643917
Gaia DR3 2954555801611979648,2954555801611979648,79.65245423379399,-28.69991906819153,54.86558695010845,-37.70063680939158,432.8596332914596,1.1978287,14.219103,3.4394999,22.56987,NOT_AVAILABLE,0,True,True,False,False,False,True,True,2955.5806,5.1213,-0.4285,18.2033,0.0002,0.0001,0.0001,0.02822922032552632,0.1546059691621106,-0.08604339374024296
Gaia DR3 3593710810008880768,3593710810008880768,173.78192861875098,-5.660621525774666,54.82566110861915,300.58216628001554,-948.1630063441524,1.248617,13.342286,3.0762424,29.22092,NOT_AVAILABLE,0,False,False,False,False,False,True,True,3082.6792,5.0638,-0.2182,18.2067,0.0001,0.0,0.0,-0.177218312010839,0.019308626716828273,-0.01766968819534576
Gaia DR3 1603611493015735296,1603611493015735296,218.05659204654648,49.651165748848456,54.7859169647383,-583.044327986783,-107.67989605095424,1.2388139,12.065017,2.6535234,-49.15662,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3170.2317,4.3883,-1.0326,18.2116,0.0001,0.0001,0.0,-0.09130050461500107,-0.07147710924189775,0.13648935903870615
Gaia DR3 683184784030475520,683184784030475520,125.01599916401489,27.21602917222347,54.87485522018729,-17.475402055327848,-377.0719170606808,1.1446506,4.988862,0.65967035,32.857037,NOT_AVAILABLE,0,True,True,False,False,False,True,True,6195.425,4.12,-0.5936,18.2117,0.0,0.0,0.0,-0.09138648743231884,0.1304358943159602,0.08190689575869581
Gaia DR3 6062166950455776512,6062166950455776512,198.56189135258217,-59.10272664847473,54.86077436493103,-220.54547411082305,-142.11455160605584,0.8053954,9.675653,1.8238201,,NOT_AVAILABLE,0,False,False,False,False,False,False,True,3816.6343,4.7069,-0.0181,18.2142,0.0003,0.0002,0.0001,-0.08716766364966065,-0.029270630864416405,-0.1536553831471255
Gaia DR3 6029992663310612096,6029992663310612096,256.11643460703914,-28.583871541724104,54.725979187340414,83.30939249428889,-268.6139691613872,0.7393883,6.3801155,0.9633169,14.0822935,NOT_AVAILABLE,0,True,True,False,False,False,False,True,5421.711,4.4155,0.1572,18.2188,0.0005,0.0004,0.0002,-0.037720578960641904,-0.15260949075024982,-0.08565196762466999
Gaia DR3 656328319169788032,656328319169788032,125.48480046053642,17.816229744725995,54.749298517841936,-520.9126533842186,146.69795915281514,1.3498864,14.088504,3.3246355,79.524216,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3010.0242,5.1514,-0.439,18.2273,0.003,0.0018,0.0013,-0.09888990474052375,0.13871635723686046,0.05474882126503468
